participant_id,trial_number,trial_id,domain,probability,gain,loss,certain_amount,certain_offset,is_dominance_check,choice
P006,26,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P002,12,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P015,26,3,gain,0.1,100,0,20.0,10.0,False,certain
P027,21,30,loss,0.9,0,100,-90.0,0.0,False,certain
P045,18,8,gain,0.5,100,0,50.0,0.0,False,certain
P011,21,9,gain,0.5,100,0,60.0,10.0,False,
P037,15,17,loss,0.1,0,100,0.0,-10.0,False,certain
P051,7,10,gain,0.75,100,0,65.0,-10.0,False,certain
P052,29,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P033,18,2,gain,0.1,100,0,10.0,0.0,False,gamble
P058,30,25,loss,0.5,0,100,,10.0,False,gamble
P031,1,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P045,25,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P044,11,8,gain,0.5,100,0,50.0,0.0,False,certain
P010,28,11,gain,0.75,100,0,75.0,0.0,False,gamble
P011,10,8,gain,0.5,100,0,50.0,0.0,False,gamble
P017,1,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P060,24,20,loss,0.25,0,100,-15.0,-10.0,False,gamble
P011,26,14,gain,0.9,100,0,90.0,0.0,False,gamble
P027,1,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P041,31,6,gain,0.25,100,0,35.0,10.0,False,certain
P022,12,3,gain,0.1,100,0,20.0,10.0,False,certain
P032,11,25,loss,0.5,0,100,-60.0,10.0,False,certain
P059,14,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P057,23,3,gain,0.1,100,0,20.0,10.0,False,certain
P025,5,30,loss,0.9,0,100,-90.0,0.0,False,gamble
P003,3,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P050,5,15,gain,0.9,100,0,100.0,10.0,False,certain
P030,5,17,loss,0.1,0,100,0.0,-10.0,False,certain
P059,6,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P055,14,3,gain,0.1,100,0,20.0,10.0,False,gamble
P021,4,16,gain,0.5,100,0,120.0,,True,certain
P054,13,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P026,9,28,loss,0.75,0,100,-85.0,10.0,False,certain
P041,28,2,gain,0.1,100,0,10.0,0.0,False,certain
P021,6,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P014,2,2,gain,0.1,100,0,10.0,0.0,False,gamble
P052,21,2,gain,0.1,100,0,10.0,0.0,False,gamble
P044,25,10,gain,0.75,100,0,65.0,-10.0,False,certain
P036,19,7,gain,0.5,100,0,40.0,-10.0,False,gamble
P017,30,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P058,24,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P057,14,32,loss,0.5,0,100,0.0,,True,certain
P055,23,27,loss,0.75,0,100,-75.0,0.0,False,certain
P041,16,16,gain,0.5,100,0,120.0,,True,certain
P010,26,14,gain,0.9,100,0,90.0,0.0,False,certain
P010,19,9,gain,0.5,100,0,60.0,10.0,False,certain
P030,13,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P041,29,29,loss,0.9,0,100,-80.0,-10.0,False,gamble
P005,2,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P013,12,12,gain,0.75,100,0,85.0,10.0,False,certain
P056,7,2,gain,0.1,100,0,10.0,0.0,False,certain
P011,7,6,gain,0.25,100,0,35.0,10.0,False,certain
P006,32,15,gain,0.9,100,0,100.0,10.0,False,certain
P023,19,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P037,22,20,loss,0.25,0,100,-15.0,-10.0,False,gamble
P046,3,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P034,9,17,loss,0.1,0,100,0.0,-10.0,False,certain
P042,19,32,loss,0.5,0,100,0.0,,True,certain
P032,2,18,loss,0.1,0,100,-10.0,0.0,False,certain
P029,25,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P016,16,9,gain,0.5,100,0,60.0,10.0,False,certain
P041,17,24,loss,0.5,0,100,-50.0,0.0,False,gamble
P033,9,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P028,4,21,loss,0.25,0,100,-25.0,0.0,False,
P013,1,11,gain,0.75,100,0,75.0,0.0,False,certain
P047,23,24,loss,0.5,0,100,-50.0,0.0,False,gamble
P021,13,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P050,18,32,loss,0.5,0,100,0.0,,True,certain
P013,14,9,gain,0.5,100,0,60.0,10.0,False,certain
P030,19,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P045,16,21,loss,0.25,0,100,-25.0,0.0,False,gamble
P060,9,6,gain,0.25,100,0,35.0,10.0,False,gamble
P023,21,32,loss,0.5,0,100,0.0,,True,certain
P017,21,21,loss,0.25,0,100,-25.0,0.0,False,certain
P024,27,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P006,2,30,loss,0.9,0,100,-90.0,0.0,False,certain
P042,23,18,loss,0.1,0,100,-10.0,0.0,False,gamble
P050,31,14,gain,0.9,100,0,90.0,0.0,False,certain
P035,16,8,gain,0.5,100,0,50.0,0.0,False,gamble
P030,9,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P033,16,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P043,23,28,loss,0.75,0,100,-85.0,10.0,False,certain
P034,18,22,loss,0.25,0,100,-35.0,10.0,False,certain
P040,27,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P054,18,9,gain,0.5,100,0,60.0,10.0,False,certain
P001,21,5,gain,0.25,100,0,25.0,0.0,False,certain
P018,26,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P037,8,24,loss,0.5,0,100,-50.0,0.0,False,gamble
P021,14,12,gain,0.75,100,0,85.0,10.0,False,gamble
P022,25,5,gain,0.25,100,0,25.0,0.0,False,certain
P016,2,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P002,2,22,loss,0.25,0,100,-35.0,10.0,False,certain
P036,15,3,gain,0.1,100,0,20.0,10.0,False,certain
P033,26,3,gain,0.1,100,0,20.0,10.0,False,gamble
P002,16,5,gain,0.25,100,0,25.0,0.0,False,gamble
P038,15,11,gain,0.75,100,0,75.0,0.0,False,gamble
P001,30,7,gain,0.5,100,0,40.0,-10.0,False,gamble
P032,14,15,gain,0.9,100,0,100.0,10.0,False,certain
P037,26,32,loss,0.5,0,100,0.0,,True,certain
P045,5,11,gain,0.75,100,0,75.0,0.0,False,gamble
P060,18,26,loss,0.75,0,100,-65.0,-10.0,False,gamble
P052,10,29,loss,0.9,0,100,-80.0,-10.0,False,gamble
P038,2,15,gain,0.9,100,0,100.0,10.0,False,gamble
P040,21,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P016,31,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P037,31,11,gain,0.75,100,0,75.0,0.0,False,gamble
P017,19,30,loss,0.9,0,100,-90.0,0.0,False,certain
P029,27,11,gain,0.75,100,0,75.0,0.0,False,gamble
P016,22,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P014,17,12,gain,0.75,100,0,85.0,10.0,False,gamble
P008,30,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P059,8,9,gain,0.5,100,0,60.0,10.0,False,certain
P055,27,6,gain,0.25,100,0,35.0,10.0,False,gamble
P003,19,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P056,10,5,gain,0.25,100,0,25.0,0.0,False,certain
P025,12,3,gain,0.1,100,0,20.0,10.0,False,certain
P012,15,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P034,21,16,gain,0.5,100,0,120.0,,True,certain
P034,23,2,gain,0.1,100,0,10.0,0.0,False,gamble
P022,9,32,loss,0.5,0,100,0.0,,True,certain
P049,25,12,gain,0.75,100,0,85.0,10.0,False,certain
P026,13,18,loss,0.1,0,100,-10.0,0.0,False,certain
P023,32,6,gain,0.25,100,0,35.0,10.0,False,gamble
P033,25,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P010,11,15,gain,0.9,100,0,100.0,10.0,False,certain
P018,13,4,gain,0.25,100,0,15.0,-10.0,False,certain
P018,32,11,gain,0.75,100,0,75.0,0.0,False,certain
P001,19,2,gain,0.1,100,0,10.0,0.0,False,gamble
P018,29,16,gain,0.5,100,0,120.0,,True,certain
P040,31,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P008,2,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P019,24,5,gain,0.25,100,0,25.0,0.0,False,certain
P014,4,10,gain,0.75,100,0,65.0,-10.0,False,certain
P047,25,18,loss,0.1,0,100,-10.0,0.0,False,gamble
P041,23,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P039,31,17,loss,0.1,0,100,0.0,-10.0,False,certain
P050,9,11,gain,0.75,100,0,75.0,0.0,False,certain
P007,27,12,gain,0.75,100,0,85.0,10.0,False,certain
P010,20,17,loss,0.1,0,100,0.0,-10.0,False,certain
P005,29,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P006,12,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P048,27,32,loss,0.5,0,100,0.0,,True,certain
P023,2,30,loss,0.9,0,100,-90.0,0.0,False,certain
P009,31,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P035,3,15,gain,0.9,100,0,100.0,10.0,False,certain
P015,6,32,loss,0.5,0,100,0.0,,True,certain
P059,13,21,loss,0.25,0,100,-25.0,0.0,False,gamble
P003,8,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P045,29,4,gain,0.25,100,0,15.0,-10.0,False,certain
P003,19,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P058,18,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P047,17,21,loss,0.25,0,100,-25.0,0.0,False,certain
P058,28,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P001,16,1,gain,0.1,100,0,0.0,-10.0,False,certain
P052,27,32,loss,0.5,0,100,0.0,,True,certain
P017,24,16,gain,0.5,100,0,120.0,,True,certain
P047,3,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P029,23,8,gain,0.5,100,0,50.0,0.0,False,gamble
P015,4,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P046,32,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P013,21,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P056,27,24,loss,0.5,0,100,-50.0,0.0,False,gamble
P055,6,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P024,4,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P012,13,5,gain,0.25,100,0,25.0,0.0,False,certain
P004,9,11,gain,0.75,100,0,75.0,0.0,False,gamble
P041,13,32,loss,0.5,0,100,0.0,,True,certain
P057,1,11,gain,0.75,100,0,75.0,0.0,False,gamble
P050,28,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P021,22,3,gain,0.1,100,0,20.0,10.0,False,certain
P008,18,15,gain,0.9,100,0,100.0,10.0,False,certain
P014,15,25,loss,0.5,0,100,-60.0,10.0,False,certain
P026,15,20,loss,0.25,0,100,-15.0,-10.0,False,gamble
P058,29,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P039,12,14,gain,0.9,100,0,90.0,0.0,False,gamble
P020,23,6,gain,0.25,100,0,35.0,10.0,False,certain
P004,1,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P015,20,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P048,18,5,gain,0.25,100,0,25.0,0.0,False,certain
P038,7,14,gain,0.9,100,0,90.0,0.0,False,certain
P003,21,24,loss,0.5,0,100,-50.0,0.0,False,gamble
P022,30,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P001,10,29,loss,1.4,0,100,-80.0,-10.0,False,certain
P019,29,16,gain,0.5,100,0,120.0,,True,certain
P028,15,16,gain,0.5,100,0,120.0,,True,certain
P042,28,7,gain,0.5,100,0,40.0,-10.0,False,gamble
P025,6,8,gain,0.5,100,0,50.0,0.0,False,certain
P044,10,21,loss,0.25,0,100,-25.0,0.0,False,certain
P037,11,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P009,21,17,loss,0.1,0,100,0.0,-10.0,False,certain
P045,1,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P043,29,17,loss,0.1,0,100,0.0,-10.0,False,certain
P003,25,6,gain,0.25,100,0,35.0,10.0,False,certain
P003,27,27,loss,0.75,0,100,-75.0,0.0,False,certain
P024,30,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P009,25,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P032,16,7,gain,0.5,100,0,40.0,-10.0,False,certain
P021,12,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P047,13,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P051,4,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P057,17,12,gain,0.75,100,0,85.0,10.0,False,gamble
P048,9,9,gain,0.5,100,0,60.0,10.0,False,certain
P039,11,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P045,19,17,loss,0.1,0,100,0.0,-10.0,False,certain
P043,21,8,gain,0.5,100,0,50.0,0.0,False,gamble
P032,1,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P012,14,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P001,24,12,gain,0.75,100,0,85.0,10.0,False,certain
P043,26,6,gain,0.25,100,0,35.0,10.0,False,certain
P022,5,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P032,7,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P038,6,7,gain,0.5,100,0,40.0,-10.0,False,certain
P043,15,3,gain,0.1,100,0,20.0,10.0,False,gamble
P010,23,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P034,5,32,loss,0.5,0,100,0.0,,True,certain
P021,1,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P044,2,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P044,28,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P008,17,18,loss,0.1,0,100,-10.0,0.0,False,certain
P021,27,2,gain,0.1,100,0,10.0,0.0,False,gamble
P042,31,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P043,11,18,loss,0.1,0,100,-10.0,0.0,False,gamble
P041,7,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P004,3,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P006,8,21,loss,0.25,0,100,-25.0,0.0,False,certain
P016,17,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P009,20,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P035,26,1,gain,0.1,100,0,0.0,-10.0,False,certain
P023,11,12,gain,0.75,100,0,85.0,10.0,False,gamble
P056,21,6,gain,0.25,100,0,35.0,10.0,False,certain
P011,12,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P007,28,9,gain,0.5,100,0,60.0,10.0,False,certain
P014,18,14,gain,0.9,100,0,90.0,0.0,False,certain
P058,31,14,gain,0.9,100,0,90.0,0.0,False,gamble
P052,25,5,gain,0.25,100,0,25.0,0.0,False,certain
P016,7,19,loss,0.1,0,100,-20.0,10.0,False,certain
P049,2,30,loss,0.9,0,100,-90.0,0.0,False,certain
P017,20,18,loss,0.1,0,100,-10.0,0.0,False,certain
P053,16,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P009,5,12,gain,0.75,100,0,85.0,10.0,False,gamble
P026,11,31,loss,0.9,0,100,-100.0,10.0,False,certain
P010,18,8,gain,0.5,100,0,50.0,0.0,False,
P059,7,19,loss,0.1,0,100,-20.0,10.0,False,certain
P007,5,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P037,13,19,loss,0.1,0,100,-20.0,10.0,False,certain
P036,27,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P016,15,12,gain,0.75,100,0,85.0,10.0,False,gamble
P004,15,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P035,21,5,gain,0.25,100,0,25.0,0.0,False,certain
P050,19,17,loss,1.4,0,100,0.0,-10.0,False,certain
P017,2,31,loss,0.9,0,100,-100.0,10.0,False,certain
P022,20,8,gain,0.5,100,0,50.0,0.0,False,gamble
P048,3,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P012,18,12,gain,0.75,100,0,85.0,10.0,False,certain
P025,26,20,loss,0.25,0,100,-15.0,-10.0,False,gamble
P035,11,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P049,8,32,loss,0.5,0,100,0.0,,True,certain
P057,2,9,gain,0.5,100,0,60.0,10.0,False,certain
P029,31,31,loss,0.9,0,100,-100.0,10.0,False,certain
P009,18,7,gain,0.5,100,0,40.0,-10.0,False,gamble
P013,13,16,gain,0.5,100,0,120.0,,True,certain
P037,27,14,gain,0.9,100,0,90.0,0.0,False,gamble
P002,27,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P038,32,2,gain,0.1,100,0,10.0,0.0,False,gamble
P025,30,14,gain,0.9,100,0,90.0,0.0,False,certain
P041,19,3,gain,0.1,100,0,20.0,10.0,False,certain
P038,28,32,loss,0.5,0,100,0.0,,True,certain
P034,19,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P034,7,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P031,2,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P014,3,20,loss,0.25,0,100,-15.0,-10.0,False,gamble
P046,29,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P039,17,21,loss,0.25,0,100,-25.0,0.0,False,certain
P012,24,26,loss,0.75,0,100,-65.0,-10.0,False,gamble
P015,16,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P015,23,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P049,6,24,loss,0.5,0,100,-50.0,0.0,False,gamble
P035,12,32,loss,0.5,0,100,0.0,,True,certain
P040,25,11,gain,0.75,100,0,75.0,0.0,False,certain
P018,16,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P010,15,3,gain,0.1,100,0,20.0,10.0,False,certain
P019,7,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P040,22,32,loss,1.4,0,100,0.0,,True,certain
P060,4,14,gain,0.9,100,0,90.0,0.0,False,certain
P025,31,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P001,12,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P052,5,18,loss,0.1,0,100,-10.0,0.0,False,gamble
P048,6,3,gain,0.1,100,0,20.0,10.0,False,certain
P047,15,8,gain,0.5,100,0,50.0,0.0,False,certain
P017,27,5,gain,0.25,100,0,25.0,0.0,False,gamble
P020,20,11,gain,0.75,100,0,75.0,0.0,False,gamble
P009,26,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P040,30,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P031,24,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P016,7,19,loss,0.1,0,100,-20.0,10.0,False,certain
P047,8,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P007,32,5,gain,0.25,100,0,25.0,0.0,False,gamble
P051,2,21,loss,0.25,0,100,-25.0,0.0,False,gamble
P022,1,18,loss,0.1,0,100,-10.0,0.0,False,gamble
P039,28,32,loss,0.5,0,100,0.0,,True,certain
P031,7,15,gain,0.9,100,0,100.0,10.0,False,certain
P046,10,24,loss,0.5,0,100,-50.0,0.0,False,gamble
P044,18,5,gain,0.25,100,0,25.0,0.0,False,certain
P036,30,17,loss,0.1,0,100,0.0,-10.0,False,certain
P035,6,18,loss,0.1,0,100,-10.0,0.0,False,certain
P060,31,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P032,3,11,gain,0.75,100,0,75.0,0.0,False,certain
P019,5,2,gain,0.1,100,0,10.0,0.0,False,certain
P033,22,14,gain,0.9,100,0,90.0,0.0,False,certain
P003,14,22,loss,0.25,0,100,-35.0,10.0,False,certain
P018,4,7,gain,0.5,100,0,40.0,-10.0,False,gamble
P015,20,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P024,13,8,gain,0.5,100,0,50.0,0.0,False,certain
P059,30,12,gain,0.75,100,0,85.0,10.0,False,gamble
P026,27,29,loss,0.9,0,100,-80.0,-10.0,False,
P004,30,3,gain,0.1,100,0,20.0,10.0,False,certain
P040,5,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P024,22,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P034,11,25,loss,0.5,0,100,-60.0,10.0,False,certain
P049,5,22,loss,0.25,0,100,-35.0,10.0,False,
P050,29,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P019,1,3,gain,0.1,100,0,20.0,10.0,False,gamble
P050,8,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P020,14,10,gain,0.75,100,0,65.0,-10.0,False,certain
P024,32,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P044,23,15,gain,0.9,100,0,100.0,10.0,False,certain
P039,14,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P060,21,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P047,7,17,loss,0.1,0,100,0.0,-10.0,False,certain
P033,7,4,gain,0.25,100,0,15.0,-10.0,False,certain
P055,25,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P026,3,13,gain,0.9,100,0,80.0,-10.0,False,certain
P027,13,14,gain,0.9,100,0,90.0,0.0,False,certain
P048,14,16,gain,0.5,100,0,120.0,,True,certain
P052,13,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P059,27,17,loss,0.1,0,100,0.0,-10.0,False,certain
P060,16,15,gain,0.9,100,0,100.0,10.0,False,certain
P053,5,21,loss,0.25,0,100,-25.0,0.0,False,gamble
P009,4,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P009,27,10,gain,0.75,100,0,65.0,-10.0,False,certain
P020,27,25,loss,0.5,0,100,-60.0,10.0,False,certain
P051,15,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P058,1,8,gain,0.5,100,0,50.0,0.0,False,gamble
P015,27,31,loss,0.9,0,100,-100.0,10.0,False,certain
P015,8,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P011,1,12,gain,0.75,100,0,85.0,10.0,False,certain
P014,19,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P059,10,18,loss,0.1,0,100,-10.0,0.0,False,gamble
P010,12,18,loss,0.1,0,100,-10.0,0.0,False,certain
P014,21,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P056,8,13,gain,0.9,100,0,,-10.0,False,gamble
P014,23,7,gain,0.5,100,0,40.0,-10.0,False,gamble
P011,6,21,loss,0.25,0,100,-25.0,0.0,False,gamble
P013,20,6,gain,0.25,100,0,35.0,10.0,False,certain
P041,10,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P018,21,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P051,27,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P010,5,27,loss,0.75,0,100,-75.0,0.0,False,certain
P009,23,30,loss,0.9,0,100,-90.0,0.0,False,certain
P021,16,32,loss,0.5,0,100,0.0,,True,certain
P053,29,2,gain,0.1,100,0,10.0,0.0,False,gamble
P023,29,5,gain,0.25,100,0,25.0,0.0,False,gamble
P018,10,14,gain,0.9,100,0,90.0,0.0,False,certain
P003,31,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P060,2,8,gain,0.5,100,0,50.0,0.0,False,gamble
P040,8,15,gain,0.9,100,0,100.0,10.0,False,gamble
P008,22,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P030,18,8,gain,0.5,100,0,50.0,0.0,False,gamble
P038,8,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P048,23,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P043,13,22,loss,0.25,0,100,-35.0,10.0,False,certain
P025,8,31,loss,0.9,0,100,-100.0,10.0,False,certain
P014,11,18,loss,0.1,0,100,-10.0,0.0,False,gamble
P049,30,16,gain,0.5,100,0,120.0,,True,certain
P038,3,26,loss,0.75,0,100,-65.0,-10.0,False,
P005,22,8,gain,0.5,100,0,50.0,0.0,False,certain
P008,3,5,gain,0.25,100,0,25.0,0.0,False,gamble
P028,2,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P031,8,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P035,31,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P039,30,13,gain,0.9,100,0,80.0,-10.0,False,certain
P051,22,2,gain,0.1,100,0,10.0,0.0,False,certain
P029,5,5,gain,0.25,100,0,25.0,0.0,False,certain
P022,28,16,gain,0.5,100,0,120.0,,True,certain
P047,26,1,gain,0.1,100,0,0.0,-10.0,False,certain
P060,28,11,gain,0.75,100,0,75.0,0.0,False,certain
P019,26,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P041,12,1,gain,0.1,100,0,0.0,-10.0,False,certain
P034,3,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P007,26,14,gain,0.9,100,0,90.0,0.0,False,
P035,9,7,gain,0.5,100,0,40.0,-10.0,False,gamble
P026,18,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P007,29,18,loss,0.1,0,100,-10.0,0.0,False,certain
P007,22,21,loss,0.25,0,100,-25.0,0.0,False,certain
P057,8,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P029,12,27,loss,0.75,0,100,-75.0,0.0,False,certain
P013,11,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P052,15,12,gain,0.75,100,0,85.0,10.0,False,gamble
P012,16,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P029,29,9,gain,0.5,100,0,60.0,10.0,False,gamble
P001,13,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P056,29,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P043,24,25,loss,0.5,0,100,-60.0,10.0,False,certain
P039,7,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P008,11,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P022,24,30,loss,0.9,0,100,-90.0,0.0,False,gamble
P046,5,21,loss,0.25,0,100,-25.0,0.0,False,gamble
P034,29,8,gain,0.5,100,0,50.0,0.0,False,gamble
P057,26,30,loss,0.9,0,100,-90.0,0.0,False,certain
P052,1,11,gain,0.75,100,0,75.0,0.0,False,gamble
P054,26,16,gain,0.5,100,0,120.0,,True,gamble
P042,10,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P002,32,28,loss,0.75,0,100,-85.0,10.0,False,certain
P023,31,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P032,32,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P031,5,27,loss,0.75,0,100,-75.0,0.0,False,certain
P019,32,9,gain,0.5,100,0,60.0,10.0,False,certain
P001,14,11,gain,0.75,100,0,75.0,0.0,False,certain
P027,8,32,loss,0.5,0,100,0.0,,True,certain
P014,20,13,gain,0.9,100,0,,-10.0,False,gamble
P001,18,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P024,29,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P048,10,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P011,29,16,gain,0.5,100,0,120.0,,True,certain
P007,16,15,gain,0.9,100,0,100.0,10.0,False,gamble
P035,27,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P042,20,17,loss,0.1,0,100,0.0,-10.0,False,certain
P011,22,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P044,29,12,gain,0.75,100,0,85.0,10.0,False,certain
P011,25,5,gain,0.25,100,0,25.0,0.0,False,
P047,24,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P055,13,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P056,20,16,gain,0.5,100,0,120.0,,True,certain
P018,8,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P019,23,6,gain,0.25,100,0,35.0,10.0,False,certain
P054,22,21,loss,0.25,0,100,-25.0,0.0,False,gamble
